employee_id,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,gender,sexual_orientation,race,age,education,location,location_city,marital_status,employment_status,salary,hire_date,term_date,tenure,term_type,term_reason,active_status
9473581885,Sales,Account Management,100924928,845949266,9251726849,,Individual Contributor,Female,Heterosexual,Caucasian,32,Master's degree,On-site,Los Angeles,Single,Full Time,88600,2017-05-25,,68,,,1
9360184196,Product Development,Project Management,8028515881,1277352617,,,Team Lead,Male,Heterosexual,Caucasian,36,Master's degree,On-site,San Francisco,Single,Full Time,96341,2016-05-28,,80,,,1
9229783250,R&D,Product Design,7182803733,7489616387,,,Team Lead,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,New York,Single,Full Time,105292,2016-04-21,,82,,,1
4023175948,R&D,Prototyping,653047159,2215093533,9759719470,,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Chicago,Single,Full Time,90625,2012-06-13,,129,,,1
7348971577,Software,Software Development,8206111645,4292100017,5203583382,,Individual Contributor,Male,Heterosexual,Hispanic,36,Bachelor's degree,On-site,Los Angeles,Single,Full Time,79630,2016-06-05,,80,,,1
7297095488,Sales,Sales Operations,8406602262,6136917919,2262528572,,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Chicago,Single,Full Time,74111,2017-03-20,,71,,,1
3170496078,Software,Technical Support,9273959221,8085782586,4520267703,,Individual Contributor,Male,Heterosexual,Caucasian,49,Bachelor's degree,Remote,Fort Worth,Married,Full Time,89598,2016-04-15,2017-01-31,10,Voluntary,More flexible benefits,0
8815521314,Software,QA,9200951144,3393860506,,,Team Lead,Male,Heterosexual,Other,20,Bachelor's degree,Remote,Austin,Single,Full Time,84392,2019-02-02,,48,,,1
4332994281,Sales,Account Management,5935723052,4596293415,347221121,,Individual Contributor,Female,Heterosexual,Hispanic,21,Master's degree,Remote,Indianapolis,Single,Full Time,62347,2017-12-14,,62,,,1
8239406966,Legal,Intellectual Property,3241743821,9185279819,,,Team Lead,Male,Heterosexual,Caucasian,62,Bachelor's degree,On-site,Los Angeles,Married,Full Time,88421,2018-01-16,,60,,,1
5576297385,Product Development,Product Marketing,8000299680,1277352617,,,Team Lead,Male,Heterosexual,Other,63,Bachelor's degree,Remote,Columbus,Married,Full Time,92717,2016-07-05,,79,,,1
7814216928,Finance,Auditing,9477069684,,,,Manager,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,San Antonio,Single,Full Time,83706,2020-05-15,,32,,,1
445332286,HR,Recruiting,370255489,2412885866,776978900,,Individual Contributor,Male,Heterosexual,Native American,33,Bachelor's degree,Remote,Philadelphia,Married,Full Time,73982,2017-08-13,,66,,,1
9129799028,Administration,Travel,4286515556,8787345215,4191660438,,Individual Contributor,Male,Heterosexual,Caucasian,53,Bachelor's degree,Remote,Denver,Married,Full Time,76602,2015-05-03,2016-04-26,12,Voluntary,More flexible benefits,0
3077725005,Sales,Business Development,5555266381,3133341668,3433312920,,Individual Contributor,Male,Heterosexual,Caucasian,27,Bachelor's degree,Remote,Chicago,Single,Full Time,75299,2021-11-22,,14,,,1
2125794908,Software,QA,9090189825,442781479,5044714263,,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,San Diego,Single,Full Time,85199,2013-06-13,,116,,,1
3922418551,Customer Service,Customer Support,5275354152,2680597540,6108726979,,Individual Contributor,Female,Heterosexual,Caucasian,25,None,Remote,New York,Married,Full Time,61441,2018-11-02,,51,,,1
9944589183,Sales,Sales Operations,9570718383,9830301175,,,Team Lead,Male,Heterosexual,Caucasian,37,Bachelor's degree,Remote,San Diego,Single,Full Time,88909,2014-08-04,,103,,,1
7325150709,Finance,Accounting,3612584929,4116813820,9456183075,,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,San Antonio,Single,Full Time,84976,2012-10-22,,124,,,1
1749565520,Legal,Intellectual Property,5593213893,3098458468,3229784704,,Individual Contributor,Female,Heterosexual,Caucasian,31,Bachelor's degree,On-site,Dallas,Single,Full Time,100556,2017-12-30,,61,,,1
8424454363,R&D,Prototyping,3347134391,7182803733,9759719470,,Individual Contributor,Female,Heterosexual,Caucasian,59,Bachelor's degree,Remote,Dallas,Married,Full Time,99210,2017-03-08,2018-04-10,13,Voluntary,Better salary,0
1198273833,Administration,Executive Assistants,3897687589,2344653693,5934410378,,Individual Contributor,Female,Heterosexual,Caucasian,38,None,On-site,San Francisco,Single,Full Time,56437,2016-08-26,,77,,,1
259887441,Operations,Project Management,9407208523,5820347171,7697149104,,Individual Contributor,Female,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Fort Worth,Single,Full Time,88792,2017-04-29,,69,,,1
8028515881,Product Development,Product Marketing,2425229769,,,,Manager,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Chicago,Single,Full Time,96704,2019-04-10,,46,,,1
5168225161,Software,Software Development,5692639416,7726329727,5044714263,,Individual Contributor,Female,Heterosexual,Caucasian,32,Master's degree,Remote,Dallas,Single,Full Time,100958,2019-07-15,2020-07-28,13,Involuntary,Performance,0
7902877297,Marketing,Public Relations,5917335943,2602529869,5276190212,,Individual Contributor,Male,Heterosexual,Hispanic,35,Bachelor's degree,Remote,San Francisco,Single,Full Time,74479,2013-02-01,2018-02-03,61,Voluntary,More flexible benefits,0
5308638043,Customer Service,Account Management,9880324150,2680597540,6680584136,,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,San Jose,Married,Full Time,72697,2014-04-27,,106,,,1
9196039306,Marketing,Advertising,3349757966,8829142252,8972810842,,Individual Contributor,Female,Heterosexual,Caucasian,40,Associate's degree,Remote,Houston,Single,Full Time,87630,2012-10-08,,125,,,1
3189113902,Administration,Facilities,3897687589,9107903946,4191660438,,Individual Contributor,Male,Heterosexual,Caucasian,36,Master's degree,Remote,Houston,Single,Full Time,57690,2014-10-07,,100,,,1
2023991203,Legal,Intellectual Property,4742484891,9825402532,,,Team Lead,Female,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Columbus,Single,Full Time,117741,2020-03-29,,34,,,1
8985346957,Software,Technical Support,1018503552,1992445983,4520267703,,Individual Contributor,Male,Heterosexual,Other,38,Bachelor's degree,Remote,Austin,Married,Full Time,92729,2015-09-21,,89,,,1
5301474914,R&D,Product Design,7485340464,7947217733,5849401328,,Individual Contributor,Female,Heterosexual,Caucasian,39,Master's degree,Remote,New York,Single,Full Time,92669,2021-09-23,,16,,,1
6372804437,Legal,Litigation,8782841026,906213508,9825402532,,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,San Antonio,Single,Full Time,112607,2020-03-17,2021-11-17,20,Involuntary,Performance,0
5070251895,Operations,Project Management,6522702078,3308581178,559970810,,Individual Contributor,Male,Gay,African American,34,Bachelor's degree,Remote,San Antonio,Single,Full Time,68994,2015-05-16,2017-02-20,22,Voluntary,Relocation,0
9689272881,Sales,Sales Operations,8325975653,2262528572,,,Team Lead,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,San Diego,Single,Full Time,88271,2021-11-19,2022-01-23,2,Voluntary,Found a better opportunity,0
2634702360,Administration,Executive Assistants,1214290205,93666919,5934410378,,Individual Contributor,Male,Heterosexual,Asian,28,Master's degree,Remote,Chicago,Single,Full Time,78064,2015-07-14,,91,,,1
4641451026,Software,Technical Support,2865338159,,,,Manager,Male,Heterosexual,Caucasian,20,Bachelor's degree,Remote,San Francisco,Single,Full Time,94511,2012-05-26,,129,,,1
3347134391,R&D,Prototyping,2215093533,5849401328,,,Team Lead,Male,Heterosexual,Caucasian,28,Bachelor's degree,On-site,San Francisco,Single,Full Time,85582,2019-02-23,,47,,,1
5038367147,Administration,Travel,3897687589,3316037746,5934410378,,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,On-site,Los Angeles,Married,Full Time,68432,2018-09-15,2019-08-21,11,Voluntary,Better salary,0
1428262500,Administration,Travel,5213574910,5188666276,4191660438,,Individual Contributor,Male,Heterosexual,Caucasian,26,Master's degree,Remote,Austin,Single,Full Time,70028,2013-01-19,2013-12-28,11,Voluntary,Found a better opportunity,0
8779145506,Sales,Account Management,5614772173,6731923949,5895467214,,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,On-site,San Francisco,Single,Contract,77693,2020-08-07,,29,,,1
8779457212,Software,QA,9046144759,9864875731,14845113,,Individual Contributor,Female,Heterosexual,Hispanic,40,None,Remote,San Francisco,Single,Full Time,89759,2016-08-21,,78,,,1
1565633163,Sales,Account Management,1304284138,9750132685,6852381413,,Individual Contributor,Female,Heterosexual,Asian,22,Bachelor's degree,Remote,Indianapolis,Single,Full Time,82304,2018-11-15,,50,,,1
5533488666,Software,Software Development,5303520899,7571620316,5044714263,,Individual Contributor,Male,Heterosexual,Caucasian,35,None,Remote,New York,Married,Full Time,89136,2015-09-30,,88,,,1
588611735,Finance,Auditing,,,,,Director,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Philadelphia,Married,Full Time,91244,2021-09-16,,16,,,1
2790746695,Finance,Auditing,4820449671,,,,Manager,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,San Diego,Single,Full Time,96625,2015-07-08,,91,,,1
5718245575,Software,Technical Support,7955922995,5870218443,1462015104,,Individual Contributor,Female,Heterosexual,Caucasian,59,Bachelor's degree,Remote,San Jose,Married,Full Time,96494,2017-02-08,2019-03-10,25,Voluntary,Found a better opportunity,0
756005744,Procurement,Supply Chain,5951884563,7943430969,5427032276,,Individual Contributor,Female,Heterosexual,Asian,27,Bachelor's degree,Remote,Philadelphia,Single,Full Time,58524,2018-02-26,,59,,,1
6919233373,Marketing,Marketing Research,3903624224,,,,Manager,Male,Heterosexual,Caucasian,22,Bachelor's degree,Remote,Chicago,Single,Full Time,108181,2015-08-24,,90,,,1
2345640454,Finance,Accounting,3286500299,7369554620,3578501127,,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,On-site,San Francisco,Single,Full Time,97711,2015-06-23,,92,,,1
5301771694,Sales,Account Management,3695091415,4596293415,3433312920,,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,On-site,Los Angeles,Single,Full Time,74100,2020-04-22,2021-05-18,13,Voluntary,Better salary,0
2745961369,Operations,Supply Chain,9594328921,4389568583,5755162194,,Individual Contributor,Female,Heterosexual,Caucasian,27,Bachelor's degree,Remote,Denver,Single,Full Time,81833,2016-10-09,,76,,,1
4357499632,R&D,Prototyping,1964753032,2722098794,5849401328,,Individual Contributor,Male,Heterosexual,Caucasian,23,Bachelor's degree,Remote,Austin,Single,Full Time,85184,2019-04-18,,45,,,1
3829573950,HR,Benefits,2509046989,,,,Manager,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,San Antonio,Single,Full Time,86858,2019-09-20,,40,,,1
1604534656,HR,Recruiting,6771882600,8648366966,6032514284,,Individual Contributor,Male,Heterosexual,Hispanic,28,Bachelor's degree,Remote,San Francisco,Single,Full Time,67401,2016-04-09,,82,,,1
1867461841,Sales,Sales Operations,6433578670,195855522,9251726849,,Individual Contributor,Male,Heterosexual,Asian,24,Bachelor's degree,Remote,San Diego,Single,Full Time,87044,2018-04-09,,58,,,1
7908312544,R&D,Research,6466703407,1249003626,9759719470,,Individual Contributor,Male,Heterosexual,Caucasian,37,Associate's degree,Remote,San Francisco,Married,Full Time,75412,2020-10-26,,27,,,1
4050096052,Sales,Account Management,6433578670,8507121142,3433312920,,Individual Contributor,Male,Heterosexual,Native American,32,Bachelor's degree,On-site,Los Angeles,Single,Full Time,74649,2020-05-01,,33,,,1
7611077525,Administration,Facilities,4098421411,2302010089,4191660438,,Individual Contributor,Female,Heterosexual,Caucasian,42,Master's degree,Remote,San Diego,Single,Full Time,58302,2017-05-27,,68,,,1
1167885449,Product Development,Project Management,6733189869,6900650485,5232812171,,Individual Contributor,Male,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Austin,Single,Full Time,85473,2018-03-28,,58,,,1
1872883228,Marketing,Marketing Research,1426762701,6748265494,2991764088,,Individual Contributor,Female,Heterosexual,Hispanic,58,Bachelor's degree,Remote,Philadelphia,Married,Full Time,71620,2019-02-16,,47,,,1
5894169647,Operations,Supply Chain,6049097654,5820347171,5755162194,,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Philadelphia,Single,Full Time,67999,2016-05-19,2018-03-24,22,Involuntary,Performance,0
8206111645,Software,QA,4292100017,2724221678,,,Team Lead,Male,Heterosexual,Other,58,Bachelor's degree,On-site,Los Angeles,Married,Full Time,107429,2018-04-19,,57,,,1
8932781018,Customer Service,Customer Support,1183418784,3452044077,6680584136,,Individual Contributor,Male,Heterosexual,Other,38,Bachelor's degree,Remote,Denver,Single,Full Time,52328,2019-12-12,,37,,,1
78994401,Operations,Supply Chain,3796175553,6637841230,3449673055,,Individual Contributor,Female,Heterosexual,Caucasian,24,Bachelor's degree,On-site,Dallas,Single,Full Time,68325,2012-11-08,,124,,,1
1912934899,Marketing,Public Relations,,,,,Director,Male,Heterosexual,Caucasian,36,Master's degree,On-site,Los Angeles,Single,Full Time,91968,2014-11-26,,99,,,1
1598547335,R&D,Research,3788777976,4188423400,,,Team Lead,Male,Heterosexual,Caucasian,23,Bachelor's degree,Remote,San Antonio,Single,Full Time,108265,2018-05-20,,56,,,1
7566822541,Software,Software Development,6209174398,8176250732,3278616831,,Individual Contributor,Female,Heterosexual,Caucasian,22,Bachelor's degree,Remote,Seattle,Single,Full Time,98185,2016-12-11,,74,,,1
503681343,Marketing,Marketing Research,1663723462,49570518,7865133164,,Individual Contributor,Male,Heterosexual,Asian,23,Bachelor's degree,Remote,Fort Worth,Single,Full Time,70299,2013-11-16,,111,,,1
2891854982,Finance,Accounting,432874762,9912059236,,,Team Lead,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Chicago,Single,Full Time,75339,2014-11-13,,99,,,1
2060684905,Operations,Supply Chain,5794982091,4389568583,6841245333,,Individual Contributor,Male,Heterosexual,African American,24,Bachelor's degree,On-site,Los Angeles,Single,Full Time,60898,2012-10-01,,125,,,1
7167588394,Sales,Sales Operations,1267696867,799445342,392314791,,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,San Diego,Married,Full Time,68958,2018-02-06,,60,,,1
4653263455,Administration,Executive Assistants,6302554516,9107903946,4191660438,,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Phoenix,Single,Full Time,77171,2017-10-05,,64,,,1
4630794023,Software,Software Development,7955922995,9787283992,2491421916,,Individual Contributor,Female,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Austin,Single,Full Time,98614,2017-12-13,,62,,,1
5265708604,Software,Technical Support,776694516,3278616831,,,Team Lead,Female,Heterosexual,Caucasian,42,Master's degree,Remote,Washington DC,Single,Full Time,83042,2021-01-07,,24,,,1
9391143974,Legal,Corporate Law,4409088307,3229784704,,,Team Lead,Female,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Jacksonville,Married,Full Time,121618,2016-01-29,,84,,,1
3652403013,Administration,Facilities,2027978747,2344653693,4191660438,,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Phoenix,Single,Full Time,64631,2020-01-24,,36,,,1
9801202012,Finance,Financial Planning,1464115251,1138527511,4168425408,,Individual Contributor,Male,Heterosexual,Caucasian,23,Bachelor's degree,Remote,Fort Worth,Married,Full Time,78701,2019-06-30,,43,,,1
5849401328,R&D,Research,,,,,Director,Male,Heterosexual,Caucasian,46,Master's degree,Remote,Washington DC,Married,Full Time,119228,2015-10-27,,88,,,1
9135715993,Software,QA,4206485924,1820372722,5044714263,,Individual Contributor,Female,Heterosexual,Caucasian,29,Bachelor's degree,On-site,San Francisco,Married,Full Time,108595,2018-07-17,,54,,,1
1581830500,Legal,Litigation,5706541994,9825402532,,,Team Lead,Male,Heterosexual,African American,33,Bachelor's degree,Remote,San Diego,Single,Full Time,100311,2016-01-28,,84,,,1
4415759679,Software,Technical Support,3949111521,1280518565,5539617772,,Individual Contributor,Male,Heterosexual,Caucasian,49,Bachelor's degree,Remote,Austin,Married,Full Time,84862,2014-01-06,,110,,,1
5539548744,Operations,Project Management,1755613213,1579191128,663543865,,Individual Contributor,Male,Lesbian,Native American,24,Bachelor's degree,Remote,Fort Worth,Single,Full Time,60349,2015-09-24,,89,,,1
8226939935,Customer Service,Technical Support,1465400268,3452044077,8780882161,,Individual Contributor,Female,Heterosexual,Caucasian,22,Bachelor's degree,Remote,Jacksonville,Single,Full Time,71506,2012-05-10,,130,,,1
5062113862,Software,QA,7332660428,3626189330,1462015104,,Individual Contributor,Female,Heterosexual,Caucasian,27,Bachelor's degree,Remote,Charlotte,Single,Full Time,92919,2018-05-14,2019-06-05,13,Voluntary,Personal reasons,0
2342423041,Sales,Sales Operations,,,,,Director,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Philadelphia,Married,Full Time,90832,2012-08-19,,126,,,1
3180622024,Marketing,Public Relations,9066182128,7071199794,3903624224,,Individual Contributor,Female,Heterosexual,Caucasian,21,Bachelor's degree,Remote,Philadelphia,Single,Full Time,73953,2013-03-19,,119,,,1
3902729267,Administration,Travel,8787345215,4191660438,,,Team Lead,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Washington DC,Single,Full Time,71119,2021-08-30,,16,,,1
3238829155,R&D,Prototyping,2722098794,7489616387,,,Team Lead,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,San Francisco,Single,Full Time,112311,2021-08-06,,17,,,1
629938911,Sales,Business Development,8422346550,3143144349,3868375509,,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,On-site,San Francisco,Single,Full Time,82636,2014-08-06,,102,,,1
5323551389,Software,QA,442781479,3278616831,,,Team Lead,Female,Heterosexual,Caucasian,34,Bachelor's degree,On-site,Los Angeles,Single,Full Time,89604,2018-06-10,,56,,,1
3788303126,HR,Recruiting,2856157313,8648366966,6814563713,,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Boston,Married,Full Time,79263,2021-06-29,,18,,,1
7676217954,Sales,Account Management,6437632555,3270697183,9761636372,,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Jacksonville,Single,Full Time,91699,2021-05-30,,20,,,1
1403903444,Sales,Sales Operations,501824171,2262528572,,,Team Lead,Male,Heterosexual,Hispanic,27,Bachelor's degree,Remote,New York,Single,Full Time,73639,2013-11-23,,111,,,1
3461414269,Operations,Project Management,3348242549,6072371667,2891488321,,Individual Contributor,Female,Heterosexual,Asian,35,Bachelor's degree,Remote,Jacksonville,Single,Full Time,67782,2013-11-06,2014-09-16,10,Voluntary,Personal reasons,0
9770904559,Marketing,Public Relations,5920519539,6748265494,231005998,,Individual Contributor,Female,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Indianapolis,Single,Full Time,72573,2015-06-19,,92,,,1
3555046255,Marketing,Marketing Research,2186928622,9568748012,7865133164,,Individual Contributor,Female,Heterosexual,Caucasian,34,Master's degree,Remote,New York,Single,Full Time,91772,2016-05-04,2018-05-17,25,Voluntary,Personal reasons,0
9333381613,Marketing,Marketing Research,6942513588,1607585036,8972810842,,Individual Contributor,Female,Heterosexual,Caucasian,33,Master's degree,Remote,San Francisco,Single,Full Time,80388,2020-02-02,2021-01-01,11,Voluntary,Relocation,0
9558319515,Sales,Sales Operations,4555902484,4716674933,,,Team Lead,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Philadelphia,Single,Full Time,100325,2014-02-21,,108,,,1
4986178916,Administration,Executive Assistants,451460029,6395251975,8857691489,,Individual Contributor,Female,Heterosexual,Asian,34,Bachelor's degree,Remote,Dallas,Single,Contract,71652,2012-12-07,,123,,,1
917038758,Marketing,Marketing Research,6909331537,1912934899,,,Team Lead,Female,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Indianapolis,Single,Full Time,77910,2019-11-08,,38,,,1
252097071,Operations,Logistics,3356199624,7217666761,8202224131,,Individual Contributor,Female,Heterosexual,African American,26,Bachelor's degree,Remote,San Antonio,Single,Full Time,64206,2016-01-30,,84,,,1
6904085538,Administration,Travel,8685526801,2538217213,8857691489,,Individual Contributor,Female,Heterosexual,Caucasian,46,Bachelor's degree,Remote,Philadelphia,Married,Full Time,58809,2019-10-11,,39,,,1
3872747274,Finance,Accounting,1370355127,622138401,9912059236,,Individual Contributor,Male,Heterosexual,Caucasian,48,Bachelor's degree,Remote,Chicago,Married,Full Time,78099,2020-11-03,,26,,,1
3236303647,Software,QA,2820765709,,,,Manager,Female,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Chicago,Married,Full Time,104966,2012-01-03,,134,,,1
1051923928,Customer Service,Account Management,,,,,Director,Male,Heterosexual,Caucasian,20,Bachelor's degree,Remote,Philadelphia,Single,Full Time,97396,2016-12-25,,73,,,1
5889588733,Software,QA,5539617772,,,,Manager,Male,Heterosexual,Caucasian,31,Master's degree,Remote,Columbus,Single,Full Time,120836,2018-05-10,,57,,,1
1274130341,HR,Recruiting,8768817414,7976864187,2509046989,,Individual Contributor,Male,Heterosexual,African American,38,Bachelor's degree,Remote,Indianapolis,Single,Full Time,48120,2013-11-18,,111,,,1
5507297526,Sales,Business Development,8960616790,3631165461,4357170705,,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Dallas,Married,Full Time,77431,2020-08-05,,29,,,1
2950525956,Legal,Intellectual Property,9391143974,6534407104,6302945739,,Individual Contributor,Female,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Dallas,Single,Full Time,85506,2020-06-11,,31,,,1
49570518,Marketing,Public Relations,2991764088,,,,Manager,Female,Heterosexual,Caucasian,21,Bachelor's degree,Remote,Phoenix,Married,Full Time,97592,2019-08-11,,41,,,1
9936064189,Sales,Sales Operations,7305444305,9187629356,1627659010,,Individual Contributor,Female,Heterosexual,Caucasian,24,Bachelor's degree,Remote,San Antonio,Single,Full Time,73924,2015-12-26,,86,,,1
4111432442,HR,Recruiting,625957409,6539526594,6814563713,,Individual Contributor,Male,Heterosexual,Caucasian,27,Bachelor's degree,On-site,Los Angeles,Single,Full Time,69202,2015-03-06,,95,,,1
9667595240,Software,QA,,,,,Director,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Philadelphia,Married,Full Time,107384,2018-02-13,2020-03-13,25,Voluntary,More flexible benefits,0
2462648822,Marketing,Advertising,8602737525,8978327887,4859371272,,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,Remote,San Diego,Single,Full Time,79265,2016-02-21,2020-06-27,53,Voluntary,More flexible benefits,0
1665004292,Finance,Accounting,6224638909,9456183075,,,Team Lead,Male,Heterosexual,Asian,40,Bachelor's degree,Remote,San Diego,Single,Full Time,95197,2015-08-27,,90,,,1
7850327934,R&D,Prototyping,3238829155,7180951602,7489616387,,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Washington DC,Single,Full Time,74491,2021-08-18,,17,,,1
4157035573,Sales,Sales Operations,6433578670,4662013269,2342423041,,Individual Contributor,Female,Heterosexual,Caucasian,25,Bachelor's degree,On-site,Los Angeles,Married,Full Time,71569,2014-12-26,2016-01-25,13,Voluntary,Better salary,0
100924928,Sales,Business Development,6306159100,9830301175,,,Team Lead,Male,Heterosexual,Caucasian,22,Bachelor's degree,On-site,San Francisco,Single,Full Time,93423,2017-05-23,,68,,,1
1085561612,Operations,Project Management,6522702078,5820347171,6841245333,,Individual Contributor,Female,Heterosexual,Caucasian,37,Bachelor's degree,Remote,San Diego,Single,Full Time,69700,2014-02-15,,108,,,1
4262970613,Software,QA,4008518690,1623022597,2724221678,,Individual Contributor,Female,Heterosexual,African American,33,Master's degree,On-site,San Francisco,Single,Full Time,62291,2021-08-28,,16,,,1
2054899404,Procurement,Vendor Management,3613276285,3769669997,2575449602,,Individual Contributor,Male,Heterosexual,Asian,43,Bachelor's degree,Remote,Houston,Single,Full Time,54799,2018-04-07,,58,,,1
6918411576,Finance,Auditing,588611735,,,,Manager,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,San Diego,Single,Full Time,86636,2017-04-13,2018-04-11,12,Involuntary,Performance,0
7767447581,Sales,Sales Operations,1121234348,392314791,,,Team Lead,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Austin,Single,Full Time,81929,2012-04-29,2014-05-06,25,Involuntary,Performance,0
2115383977,Marketing,Marketing Research,1324806143,3766701844,9339673820,,Individual Contributor,Male,Heterosexual,Hispanic,38,Bachelor's degree,On-site,Dallas,Single,Full Time,77416,2014-02-26,,108,,,1
5478795366,Operations,Logistics,2559457961,676375884,2301262288,,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Boston,Single,Full Time,91764,2021-06-26,,19,,,1
2768115935,Procurement,Procurement,7285676155,5448179396,5427032276,,Individual Contributor,Female,Heterosexual,Caucasian,56,Bachelor's degree,Remote,Washington DC,Married,Full Time,58034,2013-08-03,,115,,,1
4940840086,Sales,Account Management,8668540241,3447384364,3868375509,,Individual Contributor,Male,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Washington DC,Single,Full Time,71688,2019-05-20,,44,,,1
4707639062,Software,Software Development,4206485924,298249457,3048449241,,Individual Contributor,Female,Heterosexual,Asian,20,Master's degree,Remote,Jacksonville,Married,Full Time,87646,2017-08-11,,66,,,1
7589970664,Legal,Intellectual Property,345782864,1132279887,3229784704,,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,Remote,San Antonio,Single,Full Time,98392,2018-06-01,,56,,,1
2896651509,R&D,Prototyping,2722098794,9759719470,,,Team Lead,Female,Heterosexual,Caucasian,23,Bachelor's degree,Remote,New York,Single,Full Time,81226,2021-04-06,,21,,,1
8948124597,Customer Service,Account Management,8146857949,3452044077,8780882161,,Individual Contributor,Female,Heterosexual,Caucasian,25,Bachelor's degree,Remote,San Diego,Single,Full Time,76428,2018-07-07,,55,,,1
1867608985,Software,QA,6921957754,9864875731,3393860506,,Individual Contributor,Male,Heterosexual,Caucasian,23,Bachelor's degree,Remote,Chicago,Married,Full Time,94099,2018-04-22,,57,,,1
5303520899,Software,Technical Support,4231769398,4520267703,,,Team Lead,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,San Antonio,Single,Contract,114710,2013-05-24,,117,,,1
1344396678,Software,Technical Support,8788675910,4520267703,,,Team Lead,Female,Heterosexual,Caucasian,38,Master's degree,Remote,New York,Single,Full Time,88598,2013-09-16,,113,,,1
9448655311,Finance,Auditing,1561313151,488461137,4820449671,,Individual Contributor,Male,Heterosexual,Caucasian,28,Master's degree,Remote,Charlotte,Single,Full Time,81085,2019-06-23,,43,,,1
7237429287,Software,Technical Support,1390112127,7571620316,4520267703,,Individual Contributor,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,New York,Single,Full Time,80182,2014-09-25,,101,,,1
567249176,Operations,Logistics,2559457961,4389568583,559970810,,Individual Contributor,Female,Heterosexual,Caucasian,32,Master's degree,Remote,Phoenix,Single,Full Time,74746,2013-06-28,,116,,,1
9865250792,Marketing,Advertising,5108777525,3541248165,1912934899,,Individual Contributor,Male,Heterosexual,Caucasian,47,Bachelor's degree,On-site,Los Angeles,Married,Full Time,83429,2021-07-24,,18,,,1
3550298202,Sales,Sales Operations,8934287810,9866356652,6852381413,,Individual Contributor,Male,Heterosexual,Asian,22,Bachelor's degree,On-site,Los Angeles,Single,Full Time,66431,2015-10-23,,88,,,1
7851703952,Finance,Auditing,2114300538,7250449451,,,Team Lead,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Austin,Single,Full Time,82974,2017-10-20,,63,,,1
